episode,macro_latency_mean,summary_latency
1,2.0192240476608276,16.592144012451172
2,1.292031168937683,9.653436183929443
3,1.188463807106018,8.729236364364624
4,1.2319413423538208,9.380680799484251
5,1.1926213502883911,15.36594557762146
6,1.2753291130065918,8.27966833114624
7,2.0451889038085938,7.506275177001953
8,1.2753909826278687,8.937017440795898
9,1.3743911981582642,6.289290904998779
10,1.0717178583145142,13.652683973312378
11,1.5855971574783325,16.785220623016357
12,0.9517768621444702,6.110197305679321
13,3.695120096206665,12.086975574493408
14,5.142345070838928,8.593389511108398
15,1.095682144165039,7.430693864822388
16,0.9966027736663818,11.672176837921144
17,1.2410846948623657,5.802115440368652
18,1.0260889530181885,9.700591325759888
19,1.181795597076416,10.040632963180542
20,1.2295228242874146,10.69965434074402
21,1.0957220792770386,4.87882924079895
22,0.9645237922668458,13.47809076309204
23,0.9052226543426514,14.89200472831726
24,1.4565962553024292,6.844106674194336
25,1.182431936264038,18.9119656085968
26,1.21934974193573,9.661880493164062
27,1.782902717590332,15.236526727676392
28,0.8535082340240479,12.550705432891846
29,1.0826691389083862,12.13437795639038
30,2.0755488872528076,8.188892364501953
31,1.597579836845398,6.891744375228882
32,1.4150601625442505,9.561985731124878
33,2.382011651992798,10.032910346984863
34,2.2461847066879272,14.529529809951782
35,1.9786179065704343,5.808837175369263
36,4.895123481750488,7.0653486251831055
37,1.1658577919006348,7.239478349685669
38,0.9963268041610718,7.614471673965454
39,1.346532940864563,10.475998640060425
40,1.1522655487060547,5.76074481010437
41,1.3284813165664673,7.707189559936523
42,2.1970572471618652,21.52588653564453
43,2.022131323814392,11.554824590682983
44,1.0074772834777832,13.618730306625366
45,1.3338239192962646,6.229956150054932
46,1.2031737565994263,7.274559736251831
47,1.896260380744934,12.789129734039308
48,3.471291661262512,10.09184455871582
49,1.3005566596984863,16.453041791915894
50,2.2663421630859375,8.216777086257935
51,2.0165270566940308,6.640877723693848
52,1.1357009410858154,9.8961181640625
53,1.068921685218811,5.58917236328125
54,3.4870448112487793,10.382242441177368
55,1.064971685409546,6.376228094100952
56,1.1848030090332031,12.462316274642944
57,1.24989652633667,16.126878023147583
58,1.9528917074203491,7.153005361557007
59,1.3608789443969727,8.577345371246338
60,3.1893222332000732,13.752374649047852
61,1.8190613985061646,6.126299858093262
62,0.9912021160125732,5.869881868362427
63,0.992110252380371,16.048758029937744
64,0.8995890617370605,8.221294641494751
65,1.1883467435836792,11.48623538017273
66,1.1065715551376343,15.871445178985596
67,2.0933592319488525,8.224404096603394
68,1.1306648254394531,9.750872135162354
69,6.451448202133179,15.24964451789856
70,2.1649307012557983,8.854925870895386
71,1.230275273323059,8.045727968215942
72,1.083884596824646,18.35158061981201
73,2.360870838165283,8.182010650634766
74,1.0964245796203613,15.670777320861816
75,1.4717707633972168,14.528706073760986
76,1.5055497884750366,10.17388653755188
77,1.2920292615890503,9.350831985473633
78,5.55789840221405,9.341368913650513
79,2.6611098051071167,9.315459251403809
80,1.3191875219345093,7.120187759399414
81,2.3524043560028076,8.649283170700073
82,1.2913740873336792,11.37503695487976
83,1.0450737476348877,15.743633508682253
84,3.202947974205017,16.13845467567444
85,0.9494388103485107,10.856642723083496
86,1.9535423517227173,8.283575534820557
87,7.189473152160644,14.54539680480957
88,3.0926318168640137,7.152839183807373
89,2.341938018798828,7.885762214660644
90,1.332940697669983,12.076610565185549
91,1.9858860969543457,11.452897310256958
92,7.9809128046035775,8.900161266326904
93,2.2557573318481445,16.756539821624756
94,2.2243822813034058,11.352864503860474
95,2.2961411476135254,6.303600311279297
96,2.2954758405685425,23.756001949310303
97,1.8068312406539917,15.16063928604126
98,1.1599594354629517,5.014830827713013
99,3.009233236312866,8.496386051177979
100,2.3191431760787964,6.131253004074097
101,0.986786961555481,9.173322200775146
102,3.9466181993484497,11.46123480796814
103,1.0070704221725464,20.91608548164368
104,4.663189888000488,19.9925217628479
105,1.0432201623916626,11.043764352798462
106,5.15638792514801,9.90654706954956
107,1.7718721628189087,13.209681034088137
108,2.087843418121338,17.191734075546265
109,3.562998652458191,16.892969846725464
110,1.1091437339782715,12.376426696777344
111,1.168440580368042,11.203574419021606
112,1.0944819450378418,16.07492160797119
113,1.7057946920394897,6.576282739639282
114,1.5072470903396606,13.731214761734009
115,2.4824514389038086,13.187317609786987
116,6.425749182701112,23.82401251792908
117,2.7716891765594482,12.13753628730774
118,2.1118658781051636,9.70370388031006
119,2.2646002769470215,6.894715309143066
120,2.8025442361831665,11.887404918670654
121,2.5389015674591064,38.984750509262085
122,2.87331759929657,9.287856817245483
123,1.4165624380111694,16.027986526489258
124,0.8522932529449463,6.770094394683838
125,1.153550148010254,5.646661043167114
126,2.5902726650238037,10.60648274421692
127,2.445456385612488,20.561193466186523
128,2.69361674785614,7.814900636672974
129,1.4710613489151,8.099539518356323
130,1.1939822435379028,11.603622198104858
131,1.5821077823638916,19.600743532180783
132,3.257611870765686,15.069005727767944
133,1.9578130245208738,12.162411451339722
134,3.318635582923889,7.787317752838135
135,1.1572707891464233,6.920798778533936
136,1.1030277013778687,8.214333057403564
137,2.312726616859436,7.994801044464111
138,3.628937244415283,12.7555730342865
139,2.2717713117599487,22.308857440948486
140,1.5808852910995483,19.20909428596497
141,1.0020368099212646,7.773454427719116
142,1.4164605140686035,5.065112590789795
143,1.3648637533187866,7.279257297515869
144,1.1319643259048462,6.614087343215942
145,2.7960638999938965,6.744778394699097
146,1.9966518878936768,18.463165760040283
147,3.0796021223068237,22.50903630256653
148,1.3823087215423584,16.752864599227905
149,1.1167569160461426,5.818495512008667
150,1.4297293424606323,20.216660499572757
151,2.7162955999374385,30.838026523590088
152,2.10606586933136,7.517583131790161
153,1.4098155498504639,12.36048412322998
154,2.7335070371627808,14.263574838638306
155,1.1955275535583496,7.953402996063232
156,1.7218383550643923,10.770653486251833
157,3.0033044815063477,6.498562574386597
158,3.231840491294861,7.15674352645874
159,1.097329020500183,9.164543390274048
160,1.250667691230774,14.063023328781128
161,1.340517520904541,23.1169228553772
162,1.212173581123352,7.57445216178894
163,1.2400920391082764,6.546478509902954
164,2.240698456764221,10.623639583587646
165,8.50124990940094,9.30341410636902
166,1.1036438941955566,19.3591468334198
167,2.2366695404052734,12.328944683074951
168,1.3007563352584839,11.842553853988647
169,2.103928804397583,14.41750144958496
170,1.1117045879364014,5.381670713424683
171,2.1419838666915894,5.826980829238892
172,4.613263845443726,6.455214738845825
173,2.219085931777954,16.54248356819153
174,1.0660364627838135,13.766019344329834
175,1.2268557548522947,13.19281268119812
176,1.4749011993408203,9.407513856887816
177,1.0736385583877563,6.802050590515137
178,0.9397962093353271,11.088699579238892
179,1.064116358757019,16.452845811843872
180,1.3041093349456787,5.851993799209595
181,2.144186854362488,13.413610935211182
182,1.0166795253753662,8.885771036148071
183,0.9016373157501221,9.590609788894652
184,1.0702334642410278,10.004580736160278
185,1.0590224266052246,10.46304726600647
186,0.9703056812286377,10.751635789871216
187,0.9566830396652222,6.214316129684448
188,2.324904680252075,7.1041343212127686
189,1.4698729515075684,8.548215627670288
190,0.9692374467849731,21.66860604286194
191,1.38766610622406,8.73310899734497
192,0.9817105531692505,6.3934166431427
193,1.106979250907898,6.263692855834961
194,1.2121472358703613,9.927020072937012
195,0.9912227392196655,15.120811462402344
196,1.3138139247894287,16.17338728904724
197,1.140568733215332,6.148532390594482
198,1.1804038286209106,6.941442251205444
199,0.9060543775558472,6.268621921539307
200,1.1257821321487427,4.922800540924072
201,1.2185149192810059,6.363130569458008
202,2.3017380237579346,7.348544120788574
203,0.9636509418487551,9.131062746047974
204,2.073573350906372,7.141650199890137
205,2.425483465194702,9.958334922790527
206,1.167767882347107,9.45746636390686
207,1.8984339237213135,12.499424695968628
208,1.128574013710022,6.58954119682312
209,1.0219532251358032,13.689154148101808
210,1.096359133720398,15.162490129470823
211,1.2313895225524902,11.987258672714232
212,2.701076745986939,17.028372049331665
213,2.3822392225265503,7.950475215911865
214,1.1108349561691284,11.790062427520752
215,2.035242438316345,6.357176303863525
216,2.1319462060928345,6.369707345962524
217,0.8767315149307251,10.932512760162354
218,2.254523754119873,4.438910961151123
219,1.2540408372879028,5.482355117797852
220,0.9187455177307128,5.345155477523804
221,1.490095853805542,6.647260904312134
222,1.2918673753738403,12.498510122299194
223,1.051929235458374,7.7568089962005615
224,1.461870789527893,7.254302263259888
225,1.320343255996704,9.90122938156128
226,1.0041868686676025,6.9543297290802
227,2.1517728567123413,10.61496615409851
228,1.151842713356018,10.317523717880247
229,1.1349399089813232,6.811069488525391
230,1.1177775859832764,11.594064712524414
231,2.216089963912964,15.577826976776125
232,1.1411491632461548,7.135350704193115
233,2.329809069633484,8.743164777755737
234,1.3625580072402954,14.937497854232788
235,1.321131706237793,7.972275972366333
236,0.9453896284103394,14.854374408721924
237,3.853637218475342,13.343494176864624
238,1.2957282066345215,7.874849557876587
239,0.9305732250213624,9.664800643920898
240,1.3180192708969116,7.861953973770142
241,1.0931817293167114,5.8940043449401855
242,0.9944329261779785,4.794411420822144
243,1.1620007753372192,20.722257614135746
244,3.772444486618042,6.029584884643555
245,2.285515308380127,8.005296468734741
246,1.1968590021133423,17.154954433441162
247,1.2660294771194458,12.005690813064575
248,0.9985373020172119,5.788981914520264
249,0.977293848991394,13.264651536941528
250,2.6955277919769287,6.257407903671265
251,1.2121347188949585,4.811843395233154
252,1.120740294456482,12.14141011238098
253,3.484032988548279,10.822575092315674
254,0.9953769445419312,16.74445652961731
255,1.1933085918426514,8.544382810592651
256,1.3214526176452637,6.356998920440674
257,1.4420524835586548,8.046533107757568
258,0.9813940525054932,12.99922490119934
259,0.9122322797775269,12.076098442077637
260,2.735880494117737,6.659005880355835
261,1.2815382480621338,6.370791912078857
262,1.2697361707687378,9.556633472442629
263,2.4066463708877563,11.729384183883669
264,1.0623695850372314,9.317431449890137
265,1.0249571800231934,5.664696931838989
266,0.939456582069397,8.344822406768799
267,1.309755802154541,6.38277530670166
268,1.1924136877059937,18.501176357269287
269,1.0108470916748047,7.725544214248657
270,2.218896508216858,7.238814353942871
271,0.8322803974151611,15.02983283996582
272,1.2505289316177368,10.41713571548462
273,2.1629161834716797,7.141206741333008
274,1.072048544883728,6.109989643096924
275,3.593894124031067,5.813061475753784
276,2.2737377882003784,7.696008920669556
277,1.0610853433609009,15.956248044967651
278,1.297753930091858,13.948997735977173
279,1.7814412117004395,6.514222145080566
280,1.3230960369110107,8.471340894699097
281,1.3842122554779053,7.672966241836548
282,0.9392915964126587,8.84631872177124
283,0.9918204545974731,13.649703979492188
284,3.2166777849197388,13.424080848693848
285,3.461432456970215,8.944064140319824
286,0.8973493576049805,6.645174503326416
287,3.4467377662658696,5.754634618759155
288,2.121742367744446,7.248485088348389
289,0.9778604507446289,9.414045572280884
290,3.403552293777466,10.063244104385376
291,1.0444642305374146,6.376621007919312
292,1.4120036363601685,14.582769632339478
293,1.0619254112243652,11.705350160598757
294,3.604091167449951,10.611761808395386
295,1.4966754913330078,9.274102210998535
296,1.1082541942596436,5.56774640083313
297,2.3055206537246704,12.8552827835083
298,1.1591521501541138,6.315986394882202
299,3.091820240020752,11.213885307312012
300,2.1279702186584473,10.86618995666504
301,2.1532578468322754,22.514353275299072
302,1.1508275270462036,10.636426210403442
303,2.1226361989974976,6.656219005584717
304,1.1076066493988037,4.867696046829224
305,1.0913057327270508,21.032142162323
306,1.293910264968872,21.213401794433597
307,3.3899385929107666,18.861058235168457
308,1.8521733283996582,13.212097406387327
309,2.172659158706665,8.340562582015991
310,1.3617058992385864,9.94266939163208
311,2.3145302534103394,11.40417218208313
312,1.0422964096069336,6.648571491241455
313,1.1500651836395264,11.697861671447754
314,1.7777409553527832,20.108617782592773
315,2.01105797290802,10.989284992218018
316,1.0634477138519287,8.084331512451172
317,2.088032841682434,8.335856914520264
318,1.9979289770126343,5.525859117507935
319,0.9342564344406128,11.217798233032228
320,2.193718433380127,9.92134976387024
321,1.732347846031189,13.474913597106934
322,8.880054116249084,19.453975915908813
323,3.306425094604492,12.538213729858398
324,1.1632921695709229,8.622767448425293
325,0.903701901435852,14.931235074996948
326,1.5143858194351196,12.047236919403076
327,1.3595093488693237,6.277167797088623
328,1.3792014122009277,7.49793267250061
329,1.152230978012085,16.75571036338806
330,2.3424490690231323,10.446418285369871
331,1.7793138027191162,18.308061599731445
332,2.278722047805786,16.63473677635193
333,2.0668163299560547,7.526686191558838
334,1.362181305885315,8.914590835571289
335,1.0657057762145996,4.705383777618408
336,1.607060194015503,6.281195878982544
337,3.4748640060424805,10.96853518486023
338,0.9492210149765015,5.115670204162598
339,2.3916653394699097,17.24468469619751
340,2.65665340423584,16.40760636329651
341,1.770785927772522,12.055027723312378
342,2.556359052658081,28.63150644302368
343,2.275041103363037,6.471392393112183
344,1.3160412311553955,6.475135326385498
345,1.2001336812973022,7.519902944564819
346,1.369242548942566,11.740381717681885
347,3.889723777770996,6.130541801452637
348,1.4025598764419556,16.267691135406494
349,1.1379742622375488,6.413157224655151
350,1.1115487813949585,27.08241033554077
351,3.4800695180892944,24.80965375900269
352,1.3216042518615723,13.475492715835571
353,0.8498386144638062,6.870744943618774
354,2.0812582969665527,22.341238498687744
355,2.1387869119644165,7.33044958114624
356,1.0704272985458374,5.436519622802734
357,1.0602761507034302,9.51135277748108
358,1.0706678628921509,8.975592136383057
359,1.329687476158142,11.209579944610596
360,1.242569088935852,6.8696606159210205
361,1.9369066953659058,11.802693843841553
362,1.3197929859161377,14.494635343551636
363,1.040335774421692,11.514231443405151
364,1.1202173233032227,6.155131101608276
365,1.2121937274932861,13.59607720375061
366,2.394371509552002,11.506441593170166
367,1.112762689590454,7.490553855895996
368,1.2333341836929321,5.699516534805298
369,1.2136917114257812,8.513796091079712
370,2.5412641763687134,23.08843350410461
371,2.6793253421783447,14.121192455291748
372,2.30938982963562,23.628638982772827
373,2.1854844093322754,11.183367252349854
374,1.100217342376709,9.287986993789673
375,1.1786843538284302,10.399027109146118
376,1.1375013589859009,7.959671974182129
377,1.6471514701843262,10.87653398513794
378,2.7383487224578857,20.695653438568115
379,1.91987943649292,23.51996326446533
380,3.5238054990768433,13.06226372718811
381,1.176527500152588,7.71269154548645
382,1.471571683883667,10.274340867996216
383,2.3309390544891357,7.685201644897461
384,1.4569717645645142,5.355952501296997
385,2.425146698951721,9.847181797027588
386,2.44472599029541,9.7219557762146
387,1.1570136547088623,17.49679446220398
388,2.6338210105895996,22.345993757247925
389,2.3131076097488403,9.587586402893066
390,0.9379457235336304,8.381057024002075
391,1.7368159294128418,14.29106855392456
392,2.291539669036865,7.727758407592773
393,3.409719586372376,7.575689315795898
394,1.1089457273483276,10.25447392463684
395,1.096463918685913,18.10704731941223
396,2.7521142959594727,21.11899042129517
397,4.215651512145996,5.252074480056763
398,1.6284502744674683,7.230449914932251
399,1.2068812847137451,5.506085634231567
400,1.1421281099319458,7.456247329711914
401,1.3041132688522339,11.057246923446655
402,1.491910696029663,13.521900653839111
403,1.4218848943710327,11.367797136306764
404,2.3697105646133423,11.71301007270813
405,0.9948285818099976,14.182218313217165
406,1.136970043182373,9.825143814086914
407,1.2829605340957642,10.908393621444702
408,1.51042902469635,11.615942239761353
409,2.0979316234588623,7.8736279010772705
410,1.20891010761261,6.311625719070435
411,2.4034993648529053,7.845293521881103
412,1.0750558376312256,13.181692123413086
413,3.124945878982544,8.692905902862549
414,2.273711323738098,12.771106481552124
415,1.1844372749328613,10.534607887268066
416,1.180477499961853,12.654175996780396
417,0.9686217308044432,17.544771671295166
418,1.0370774269104004,7.0730462074279785
419,2.292299747467041,10.722186088562012
420,1.1524721384048462,15.775245666503906
421,0.9698116779327391,9.742937564849854
422,2.173296570777893,12.636658906936646
423,1.7904810905456543,12.823375463485718
424,0.8704632520675659,18.63679981231689
425,1.1442874670028687,13.702013492584229
426,2.020188331604004,5.829312562942505
427,0.8958078622817993,18.578710079193115
428,1.404152750968933,6.867214202880859
429,0.920164942741394,13.174081325531006
430,2.189926266670227,13.383697986602783
431,1.137994647026062,7.231539726257324
432,1.1773474216461182,7.892918348312378
433,2.3521056175231934,10.86874771118164
434,1.4422996044158936,11.996756076812744
435,1.4055126905441284,5.851799249649048
436,1.2559587955474854,8.453989744186401
437,1.3064546585083008,5.500103235244751
438,2.1497524976730347,8.573820352554321
439,1.0332832336425781,4.646653175354004
440,1.1643058061599731,7.772115230560303
441,2.8725277185440063,15.32390809059143
442,1.2773377895355225,6.969748020172119
443,1.1403456926345825,14.28267240524292
444,1.162201166152954,12.19289755821228
445,0.9530899524688722,10.677115201950071
446,1.1871113777160645,6.142586708068848
447,1.6542762517929077,20.49042248725891
448,1.9914522171020508,11.417629957199097
449,0.9588321447372437,9.231841325759888
450,1.044686198234558,6.832269668579102
451,2.0716662406921387,14.429386138916016
452,1.3382753133773804,7.618921041488647
453,1.1788281202316284,7.796757936477661
454,3.006772518157959,8.022818565368652
455,2.2580119371414185,11.05904245376587
456,1.059766411781311,9.73097324371338
457,2.4151607751846313,13.377060890197754
458,4.622773766517639,7.536762714385986
459,1.066258430480957,7.278540849685669
460,1.1179187297821045,8.689058542251587
461,4.1197017431259155,6.798801422119141
462,1.175118327140808,11.008105754852297
463,2.4867621660232544,7.323546886444092
464,7.082340359687805,14.431964874267578
465,1.4124215841293335,10.611474752426147
466,1.2766281366348267,15.18743658065796
467,1.1393909454345703,9.055450677871704
468,1.2662075757980347,12.51674509048462
469,1.9758596420288084,9.48922348022461
470,1.7168703079223633,34.665199756622314
471,4.176469802856445,10.77544641494751
472,2.480421543121338,10.390923738479614
473,1.285710573196411,7.271172285079956
474,3.4708192348480225,8.949383020401001
475,2.5222713947296143,9.824532985687256
476,1.4757945537567139,11.51264476776123
477,2.981145739555359,13.799964427947998
478,1.4020519256591797,8.280385971069336
479,1.3436695337295532,5.365840673446655
480,1.3113001585006714,20.029183626174927
481,1.9088329076766968,33.3027777671814
482,1.9136813879013062,12.295395374298096
483,4.306808590888977,10.3031165599823
484,2.9120237827301025,7.909128189086914
485,1.2213841676712036,7.072262287139893
486,0.8863245248794556,8.732845306396484
487,1.9812281131744385,6.649918794631958
488,1.0345791578292847,6.881505966186523
489,2.2994993925094604,8.195514678955078
490,1.1418241262435913,14.854015827178957
491,1.1807289123535156,6.147499084472656
492,1.1086755990982056,23.41395473480225
493,2.2557727098464966,25.356301069259644
494,3.836111545562744,15.543006420135498
495,1.2731426954269407,6.347790002822876
496,1.50640070438385,4.701366424560547
497,3.3385318517684937,6.247323274612427
498,2.439118266105652,8.793362140655518
499,1.0198220014572144,6.918455600738525
500,1.3111178874969482,13.313484907150269
